"id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SinmeB_4696",38.3033332303686,-11.6850253554191,0.488737647299619,-23.9085845340161,2.49364064172915e-126,6.33136559725068e-126
"SinmeB_4489",15.5775580803663,-8.44348239972929,0.92428494967118,-9.1351508025021,6.53156801721924e-20,1.0877694556367e-19
"SinmeB_4111",269.812506080313,-16.1112730134549,0.247779606148365,-65.0225951356456,0,0
"SinmeB_0875",12.4230500205437,-5.99945227427477,0.975497584377522,-6.15014570036388,7.74118002576538e-10,1.20261231239007e-09
"SinmeB_5150",18.6594363559653,-9.28690317463911,0.867593513066731,-10.7042100185975,9.72566390113399e-27,1.68832914385577e-26
"SinmeB_6409",22.4488723714309,-8.91207146430184,0.702986755054468,-12.6774386575908,7.88671375519051e-37,1.43690437894038e-36
"SinmeB_5263",425.516386702395,-20.1295344543737,0.446092006586748,-45.1241765311911,0,0
"SinmeB_5898",3.64528736646309,-6.43374091995121,0.673517566624518,-9.5524470908685,1.26668304217078e-21,2.13334671646692e-21
"SinmeB_0619",239.08400224981,-15.6005682325437,0.324379423853251,-48.0935814214941,0,0
"SinmeB_4522",29.216270690617,-11.567511726396,0.880033987058925,-13.1443920308744,1.83272643947533e-39,3.38748151666519e-39
"SinmeB_1794",54.6850566395477,-11.8973636442083,0.476855524625955,-24.9496189722045,2.15580529601925e-137,5.68531646756127e-137
"SinmeB_4390",25.8167439393238,-9.8115667185114,0.693270675237605,-14.1525771519885,1.80036474529415e-45,3.42367991597293e-45
"SinmeB_0860",90.5351793117909,-12.4836826069366,0.510814968305512,-24.4387564607745,6.62728100189525e-132,1.7168413181785e-131
"SinmeB_4589",16.9038221684394,-10.5941973502062,0.622734370533765,-17.0123857803538,6.64747608137369e-65,1.36949435601939e-64
"SinmeB_5632",5524.88433770095,-26.086315844034,0.738478508242561,-35.3244076203578,2.47856114610356e-273,9.46087842882871e-273
"SinmeB_6569",7.87617451748617,-6.33942608047813,1.12040925531751,-5.65813433831516,1.53027338064984e-08,2.354198048543e-08
"SinmeB_5643",40.6549654135035,-13.4868157392818,0.609682929298875,-22.1210322466981,1.98338064997369e-108,4.76795062633493e-108
"SinmeB_6641",22.0433702891943,-9.9518207340561,0.650629939627196,-15.2956698238608,8.17157430817169e-53,1.60648722851926e-52
"SinmeB_4336",7.42356530863384,-3.78690358327583,1.19633247778017,-3.16542738211248,0.00154855310413107,0.00225220788903506
"SinmeB_4150",29.5011796022761,-10.1102665792332,0.719842600590575,-14.0451073205983,8.25432478125917e-45,1.56592599412278e-44
"SinmeB_6080",100.675912742675,-14.0004431814486,0.437510843524993,-32.0002198543195,1.08276414613994e-224,3.6255637729978e-224
"SinmeB_1233",15.6497603939465,-9.10483012255475,0.876435574239504,-10.3884762213756,2.79787188790767e-25,4.81470164522667e-25
"SinmeB_0298",31.4672005345796,-7.93307876386899,0.685012182891016,-11.5809309118975,5.14839122877973e-31,9.11135068883842e-31
"SinmeB_3691",29.3007720001063,-10.1109714099802,0.552332338970026,-18.3059558468636,7.41787222716794e-75,1.58862581761904e-74
"SinmeB_0959",108.535089556793,-13.7839348590548,0.47464913106899,-29.040261441143,2.0425378981951e-185,6.20131755732248e-185
"SinmeB_4922",180.721752362802,-10.1292475390146,0.523607559646621,-19.3451132482709,2.24111547084485e-83,4.94145030914745e-83
"SinmeB_4930",45.3166646999659,-10.679400184291,0.619415548442272,-17.241091559855,1.30548398373712e-66,2.71141618365989e-66
"SinmeB_4754",73.9429749397974,-15.4378831770912,0.510934752413047,-30.2149797096029,1.50575981191483e-200,4.77891426662697e-200
"SinmeB_4217",17.7839185895134,-9.74703921085008,0.673390719497602,-14.4745671845939,1.75426504233763e-47,3.36841034713482e-47
"SinmeB_3664",8.08197523079211,-7.07022157946685,0.952734626969789,-7.42097681696946,1.16259667623627e-13,1.8602017221025e-13
"SinmeB_4401",55.5339188614856,-10.2928149853949,0.570999642906292,-18.0259569568314,1.21884812724734e-72,2.58857944103093e-72
"SinmeB_6083",10.6842237729399,-7.61296131793533,0.905490251410344,-8.40755745970515,4.18637285578196e-17,6.85507720836015e-17
"SinmeB_4305",88.3828352371907,-10.5768126581447,0.497123097782095,-21.2760435098126,1.89255063963542e-100,4.4179997074606e-100
"SinmeB_0879",109.589509617859,-12.7959444961778,0.450761006236163,-28.3874255296024,2.89105826940574e-177,8.58310054531907e-177
"SinmeB_4758",10.8839436813878,-4.94253898978245,1.10902951937955,-4.45663429459259,8.32564528244714e-06,1.24381429049631e-05
"SinmeB_6341",38.6268854749841,-12.2134319933716,0.512195778166944,-23.845241436939,1.13455437055552e-125,2.87694469917396e-125
"SinmeB_4874",65.3257196572816,-10.8256740045504,0.521136563902205,-20.7731998758427,7.56470432240341e-96,1.73770683955529e-95
"SinmeB_3836",54.0013347604582,-11.2067638242353,0.478027572243464,-23.4437603078836,1.53057054157633e-121,3.83564081537617e-121
"SinmeB_3186",2.57368214786208,-5.94746782176384,2.09809501786609,-2.83469898699479,0.00458688822580445,0.0066151894562158
"SinmeB_5673",66.6287396318081,-11.7768472163804,0.498021981980292,-23.6472437813929,1.25995867451872e-123,3.17559374020669e-123
"SinmeB_4558",35.2930589637692,-11.6726099005142,0.525307486344054,-22.2205283647322,2.17496301978353e-109,5.24284746219687e-109
"SinmeB_6387",85.734722754717,-14.2406324965136,0.354076520303133,-40.2190816954536,0,0
"SinmeB_4319",75.6358903410834,-13.5730726369457,0.628482501797248,-21.5965800131767,1.93415680147095e-103,4.57180099905371e-103
"SinmeB_4577",10.9974205073591,-6.92630208335767,0.873313466702202,-7.93106066429126,2.17282039210634e-15,3.52004024604037e-15
"SinmeB_3923",36.5131287835416,-11.0929896695008,0.505779347159946,-21.9324686383305,1.27328723475105e-106,3.04610669680765e-106
"SinmeB_3146",72.4778800984298,-11.0914484277454,0.517892132051564,-21.4165223630797,9.37308139892914e-102,2.1991011801878e-101
"SinmeB_4782",70.3455181763901,-13.0468236101318,0.471587289608147,-27.6657660153919,1.80345022309786e-168,5.21898566208598e-168
"SinmeB_5511",13.2004674683445,-7.88853052795869,0.84739044374422,-9.30920402300383,1.28793906292963e-20,2.15811653574374e-20
"SinmeB_3499",32.6771146082218,-8.81010831727826,0.524127685588246,-16.8090878607002,2.09368149238989e-63,4.29655602576846e-63
"SinmeB_0659",83.4096460184055,-13.4985458039768,0.401106887739709,-33.6532386168756,2.79571162893691e-248,1.00187056063716e-247
"SinmeB_4663",104.566576846465,-13.1286944584149,0.503123322660917,-26.0943865392284,4.22189760607783e-150,1.15900687839186e-149
"SinmeB_5319",5.07408707569065,-7.35911594019069,1.06568444189104,-6.9055300527162,5.00163182686055e-12,7.90841785658538e-12
"SinmeB_4718",30.3439458786861,-11.1013334676596,0.585045014289084,-18.9751783136711,2.73581679986793e-80,5.97228127798937e-80
"SinmeB_5318",46.7139175101557,-11.7457359651742,0.480916704974514,-24.4236389455356,9.59411933309298e-132,2.48054559677778e-131
"SinmeB_4847",111.502758050328,-13.1786552188148,0.439269179961974,-30.0013199650283,9.43199765296644e-198,2.97083510303909e-197
"SinmeB_5321",57.1405016007547,-11.2106857617094,0.574451090308242,-19.5154747738295,8.11121227034569e-85,1.79645975486318e-84
"SinmeB_6098",153.981228065009,-16.0100707498991,0.33464943488352,-47.8413201428883,0,0
"SinmeB_3972",6.20196022276022,-4.4141987612109,1.09467305841869,-4.03243573710258,5.52017127912481e-05,8.16820105642621e-05
"SinmeB_3552",127.424361522203,-13.8915034404989,0.41075358849278,-33.8195546665153,1.0175842082057e-250,3.67827856613294e-250
"SinmeB_6100",45.9618866291132,-12.1739783074451,0.496786806554185,-24.5054380406886,1.29258065634259e-132,3.35621155975493e-132
"SinmeB_6002",45.9895838985436,-11.6872564975246,0.543519350085769,-21.502926244816,1.46174274592102e-102,3.4448520195141e-102
"SinmeB_5360",33.5100788000744,-12.1366679080369,0.601310454206789,-20.1836968293639,1.36171258313586e-90,3.06831476353889e-90
"SinmeB_5059",5.45997871591655,-5.99831069733385,1.39543509602513,-4.29852360344091,1.71939593167221e-05,2.55999669118891e-05
"SinmeB_6101",12.6910457431594,-8.77223267246708,0.783023666346357,-11.2030236753877,3.94050174175694e-29,6.91950006118021e-29
"SinmeB_1268",176.333984872808,-14.8056405209904,0.291746677482516,-50.7482746633085,0,0
"SinmeB_4587",31.9162398599946,-10.7106205958969,0.721785587934389,-14.8390613153535,8.18938679756473e-50,1.59022490012127e-49
"SinmeB_4298",9.62650069120341,-6.96851552361846,1.02796333032199,-6.77895341017242,1.21049551868709e-11,1.90865411828075e-11
"SinmeB_4481",45.0116686069223,-11.8406543418638,0.544688398375066,-21.7384001149781,8.89454602662906e-105,2.11379100134042e-104
"SinmeB_4565",41.0724486841619,-12.3720033342658,0.544226777419909,-22.7331764028949,2.10539578497033e-114,5.15848056484831e-114
"SinmeB_3945",97.7059415508551,-14.9571265968885,0.462171383378203,-32.3627276261907,9.1866415921242e-230,3.12772915850668e-229
