"id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SM_b20819",6.80018832420123,-6.36783266710767,1.16779707749516,-5.45285888261188,4.95664033025156e-08,7.76124893525234e-08
"SM_b20820",20.4727047145013,-9.77594301211688,0.631948304670762,-15.4695296116192,5.5712656011564e-54,1.15469443499858e-53
"SMc03196",375.30099988201,-16.0961425096404,0.309306092104452,-52.0395262832544,0,0
"SMc03197",53.9176820404847,-9.22361428366498,0.630205389257677,-14.6358860791869,1.65801469613304e-48,3.36668504023523e-48
"SMc03198",82.934760504755,-10.8961382042494,0.430603874091412,-25.3043199558774,2.86300484573794e-141,7.93395421336417e-141
"SMc00238",326.521755348845,-16.7540602183877,0.271807482976392,-61.6394369828403,0,0
"SMc02864",44.3483720932618,-10.6181121184552,0.581661248142258,-18.2548040674326,1.89489381743067e-74,4.23592854778383e-74
"SMc03022",74.2049495176965,-3.83372419017329,1.16008918405436,-3.30468057358739,0.000950847017118316,0.00139109305556581
"SMc03042",56.2692215898391,-5.97754738482169,0.766985595809065,-7.79355885884165,6.51477128988135e-15,1.09791873282914e-14
"SMc03043",35.4144349235452,-6.85532297772421,0.847747394012484,-8.08651613221386,6.13955883787787e-16,1.04425313653282e-15
"SMc03033",28.7065620456599,-5.18345901873917,0.817027943279499,-6.34428609373272,2.23459228533643e-10,3.59361333564982e-10
"SMc01858",540.693875633316,-18.8804090516162,0.269385013971571,-70.0870800987048,0,0
"SMc01863",351.042358432662,-15.6010119899202,0.271558539688847,-57.4499038321387,0,0
"SMc01334",2483.75929480999,-22.9187708263154,0.143396048765877,-159.828468242768,0,0
"SMa2294",3378.91483808605,-21.5908890788477,0.310309485082003,-69.5785662921068,0,0
"SMa1905",159.91875274349,-13.4111277632402,0.337959812037298,-39.6826110252425,0,0
"SM_b21191",254.452676228637,-15.824620826754,0.300906813809628,-52.5897723165738,0,0
"SMc02250",707.431832911253,-18.7719175447221,0.235510910494986,-79.7072097647967,0,0
"SMc02885",557.603306023557,-18.8168683253095,0.336767661490156,-55.8749264761561,0,0
"SMc02467",87.9338128170704,-13.0816023579352,0.427854991207017,-30.5748504207717,2.64367215462909e-205,8.73383586924038e-205
"SMa1896",94.0923923202431,-14.3051837105409,0.51593288155853,-27.7268307988586,3.31619870911392e-169,9.92725798273353e-169
"SMc00117",204.283848737761,-16.1352602259723,0.489687957818783,-32.9500858012593,4.21846287177045e-238,1.51309854207857e-237
"SMc01724",16.1453874613241,-9.40869963014451,0.826744274114223,-11.380423094221,5.23451615246716e-30,9.7871839834191e-30
"SMc04331",765.105183218107,-19.2860442491582,0.183102493994089,-105.329227518773,0,0
"SMc03883",155.127731358849,-14.0762866111425,0.3382475971394,-41.615333649632,0,0
"SMc01501",77.2245612600052,-11.3711224250088,0.503907673051199,-22.5658846513604,9.37789784332637e-113,2.36964198220027e-112
"SMc04330",230.257605477257,-16.9666910594695,0.414783437492077,-40.9049386399224,0,0
"SMc01661",51.7472743772963,-10.5378297053475,0.524171676028749,-20.1037755133675,6.83875229234014e-90,1.60212357464805e-89
"SMc00058",1468.94355729935,-21.1227343347967,0.188971363577329,-111.777435135843,0,0
"SMc02305",462.312185319104,-15.8216945488356,0.259117169197982,-61.0600007626154,0,0
"SMc01868",664.670039899344,-18.5659257747938,0.207610707246791,-89.4266293921157,0,0
"SMc01867",632.132528911501,-17.431416792146,0.221786019524113,-78.5956519240873,0,0
"SMc01864",605.519446558046,-17.1553788436083,0.197111473285507,-87.0338928407252,0,0
"SMc01861",696.539782187644,-18.700842120858,0.242894929864681,-76.9914881767043,0,0
